Q95,Q7min,BFI,Q710,MAF,Qmed,Q10,MaxQ,MedAMax,Max30Day,Flashiness,RBI,CV,Model,Period,Scenario,Catchment
13.4204,12.01257143,0.407522518,12.2119,46.51092681,33.62,97.9861,300.99,202.06,3910.736,9.038925814,0.127542167,78.76644362,CM7.ssp1,2050s,ssp1,18006
13.60185,11.82571429,0.396196046,12.162,50.7583309,36.3075,109.065,341.73,201.895,4529.793,9.809768524,0.129748847,79.08704401,CM8.ssp1,2050s,ssp1,18006
14.2157,12.13642857,0.441217324,12.4298,49.00022915,36.09,102.693,285.09,190.285,4310.372,8.791547374,0.13217958,75.0625906,CM9.ssp1,2050s,ssp1,18006
14.53655,12.05428571,0.428348865,12.8705,49.9014979,35.4125,106.626,321.89,220.525,4948.457,9.031441436,0.130675507,78.98910552,CM10.ssp1,2050s,ssp1,18006
13.8084,12.08042857,0.430508198,12.358,49.03623234,36.2295,102.889,280.06,201.115,4310.422,9.047608702,0.121097409,75.03514334,CM11.ssp1,2050s,ssp1,18006
15.586,12.35785714,0.47421206,12.9395,49.51582205,36.769,99.1068,344.08,196.52,4707.454,7.975522905,0.130231029,73.56116773,CM12.ssp1,2050s,ssp1,18006
13.3928,11.68928571,0.394898057,12.2825,48.16939372,33.768,102.884,568.58,226.615,5112.119,9.613523684,0.135294983,84.14500321,CM1.ssp1,2080s,ssp1,18006
14.4906,12.43314286,0.425716891,12.7399,53.65537629,41.686,109.152,318.6,220.08,4358.693,9.171462879,0.132041071,74.50277905,CM2.ssp1,2080s,ssp1,18006
14.4032,12.62757143,0.420016228,12.7488,51.73847714,36.959,109.792,325.98,205.21,4773.975,9.16338036,0.128947261,76.83541785,CM3.ssp1,2080s,ssp1,18006
15.1796,12.89442857,0.396397057,13.0629,59.09731067,41.306,128.074,449.71,242.585,5763.14,10.17194129,0.143024068,80.60260874,CM4.ssp1,2080s,ssp1,18006
13.9234,12.04828571,0.404825863,12.3732,51.64195747,36.115,109.07,327.44,238.445,5148.555,9.88278725,0.132063247,80.44014892,CM5.ssp1,2080s,ssp1,18006
13.8794,12.18814286,0.408098702,12.2903,48.40495674,34.567,103.6,360.67,210.185,4980.91,9.083245673,0.125754333,79.3166671,CM6.ssp1,2080s,ssp1,18006
13.605,11.92242857,0.411918059,12.2623,48.20133412,33.336,104.374,339.12,224.85,5077.937,9.420948181,0.130776934,81.31118666,CM7.ssp1,2080s,ssp1,18006
14.1368,12.42771429,0.405368852,12.4359,52.00202209,36.153,114.116,312.52,213.895,4832.056,9.75666346,0.131050287,79.59123483,CM8.ssp1,2080s,ssp1,18006
14.7588,11.90557143,0.437374974,12.7019,51.18948581,37.528,106.168,328.42,216.2,4387.505,8.95980703,0.133822166,75.64574506,CM9.ssp1,2080s,ssp1,18006
15.1864,12.26542857,0.446242592,12.7571,52.59022871,38.608,109.838,365.14,211.975,4684.229,8.850155402,0.133250226,75.84535156,CM10.ssp1,2080s,ssp1,18006
13.9718,12.11857143,0.421638406,12.5798,48.43723839,34.007,104.108,318.76,194.155,4443.85,9.293577062,0.122558036,78.12492895,CM11.ssp1,2080s,ssp1,18006
14.436,11.89771429,0.445297797,12.3379,49.77343287,37.05,102.45,345.93,203.625,4193.972,8.75713494,0.12961299,75.00267957,CM12.ssp1,2080s,ssp1,18006
14.5374,12.31742857,0.452530231,12.808,50.10991185,37.5735,103.47,357.33,191.665,4266.199,8.691994442,0.128201362,74.053518,CM1.ssp3,Baseline,ssp3,18006
14.8817,12.23071429,0.448247174,12.9459,50.70416791,39.744,99.7113,382.88,184.195,4602.917,8.088961611,0.122113954,70.80851734,CM2.ssp3,Baseline,ssp3,18006
14.63785,12.32428571,0.455611405,12.8207,48.55234039,37.1685,98.2447,278.16,189.48,4075.637,8.117858839,0.122828647,71.14229635,CM3.ssp3,Baseline,ssp3,18006
14.26385,12.21657143,0.441533259,12.6002,47.95391869,35.978,97.9117,285.14,199.095,4229.969,8.39436758,0.122341928,74.43910455,CM4.ssp3,Baseline,ssp3,18006
14.44055,12.06728571,0.455524531,12.6098,49.47702811,38,99.2314,350.84,184.26,4531.442,8.294178546,0.122960362,71.2220063,CM5.ssp3,Baseline,ssp3,18006
14.473,12.01528571,0.461269532,12.5519,48.09335645,35.8285,98.4779,276.22,181.755,4275.133,8.270607338,0.114892292,72.54352493,CM6.ssp3,Baseline,ssp3,18006
14.96055,12.06614286,0.453755908,12.9338,50.1806138,38.0745,100.313,326.61,202.1,4393.908,8.249128541,0.124434463,73.31598296,CM7.ssp3,Baseline,ssp3,18006
14.59685,12.40042857,0.454444886,12.8169,48.13344953,35.042,101.253,250.93,185.305,4114.862,8.464840017,0.122370687,73.99929818,CM8.ssp3,Baseline,ssp3,18006
15.28485,12.438,0.468922106,12.6474,49.22619283,37.0565,98.9233,259.7,186.585,4316.095,7.907470469,0.125974785,71.32915304,CM9.ssp3,Baseline,ssp3,18006
14.5307,12.00257143,0.439902983,12.5811,49.96385755,36.6245,104.062,270.75,206.85,4981.7,8.973139629,0.126509657,76.21343978,CM10.ssp3,Baseline,ssp3,18006
14.03685,12.14685714,0.457241905,12.2359,48.56728956,36.6995,100.36,281.88,185.04,4532.885,8.693474676,0.11626227,72.69481624,CM11.ssp3,Baseline,ssp3,18006
15.1647,12.89957143,0.466481142,13.2221,51.33219301,39.5325,103.182,286,187.02,4277.06,8.238837564,0.124493109,70.21412786,CM12.ssp3,Baseline,ssp3,18006
13.9928,12.14742857,0.428474027,12.3523,48.87810852,35.552,101.08,413.6,201.85,4201.025,8.852552741,0.13151201,77.42917943,CM1.ssp3,2020s,ssp3,18006
14.348,12.52757143,0.437757615,12.6521,49.90204454,38.083,100.672,567.76,200.81,4279.846,8.560217452,0.130655865,75.31334196,CM2.ssp3,2020s,ssp3,18006
14.3992,12.15985714,0.444047082,12.3584,51.80982139,39.911,104.9,300.92,209.98,4360.089,8.799794433,0.128400197,72.42771036,CM3.ssp3,2020s,ssp3,18006
15.0586,12.04828571,0.430259696,12.2888,58.43447632,44.579,118.8,410.57,250.305,5255.514,9.594915862,0.139075254,75.09944118,CM4.ssp3,2020s,ssp3,18006
13.534,11.82328571,0.42269377,12.3375,47.55688729,34.725,98.9122,378.41,194.76,4939.664,9.097384365,0.123497034,78.29070754,CM5.ssp3,2020s,ssp3,18006
14.3714,12.26271429,0.43434974,12.6991,49.79857936,36.896,101.634,283.64,198.66,4763.016,8.666796554,0.12407668,74.89950154,CM6.ssp3,2020s,ssp3,18006
13.6898,11.88,0.44305447,12.0433,46.8926541,34.113,96.8906,434.97,190.13,4876.148,8.763020643,0.124662518,76.96257718,CM7.ssp3,2020s,ssp3,18006
14.6448,12.62085714,0.431492069,12.6796,51.27788345,37.328,107.42,282.97,207.205,4511.564,9.01575986,0.126669417,75.7572312,CM8.ssp3,2020s,ssp3,18006
14.8632,12.34857143,0.426885112,12.6935,48.900745,35.331,103.58,279.19,189.985,4279.366,8.490500027,0.127810897,75.40069734,CM9.ssp3,2020s,ssp3,18006
14.5886,12.30014286,0.432123027,12.7142,52.69101296,39.414,108.598,315.55,214.16,4673.69,9.242833445,0.13250399,75.56170096,CM10.ssp3,2020s,ssp3,18006
13.7814,11.81714286,0.38329352,12.409,50.45480551,34.896,111.434,406.16,206.82,5409.893,9.786814112,0.127684449,80.91678102,CM11.ssp3,2020s,ssp3,18006
14.6936,12.54185714,0.436805794,12.8265,50.71361303,36.945,105.242,310.99,228.865,5580.05,8.807371917,0.132236631,77.66117557,CM12.ssp3,2020s,ssp3,18006
13.31355,11.84471429,0.385077843,12.2521,47.77280836,32.048,105.3,409.56,200.29,4845.292,9.980057911,0.133822588,84.83699672,CM1.ssp3,2050s,ssp3,18006
13.3687,11.89942857,0.400567509,12.1938,49.77937443,37.299,103.186,394.33,211.645,4659.585,9.435921219,0.130858097,77.52909996,CM2.ssp3,2050s,ssp3,18006
14.67785,12.08328571,0.42978049,12.4674,52.08007465,37.702,110.461,339.53,218.97,4895.06,9.171166077,0.131208988,76.9511505,CM3.ssp3,2050s,ssp3,18006
15.32195,12.20542857,0.406641811,12.7874,59.67413917,42.2595,128.926,517.51,270.795,5775.49,10.37367959,0.146179449,81.17501314,CM4.ssp3,2050s,ssp3,18006
12.714,11.75728571,0.376637751,11.7844,49.16129604,35.7185,104.422,312.05,193.26,4263.367,10.04597294,0.130125612,79.0917482,CM5.ssp3,2050s,ssp3,18006
13.689,11.935,0.418099931,12.3053,49.0277526,36.1055,101.632,368.7,204.88,4458.44,9.216268537,0.123510781,77.63809132,CM6.ssp3,2050s,ssp3,18006
13.7214,11.95542857,0.405506415,12.2218,49.07382287,35.665,102.721,396.05,213.405,3944.214,9.02699433,0.13225315,77.79772749,CM7.ssp3,2050s,ssp3,18006
13.412,11.996,0.405087608,12.0755,47.14350575,33.59,101.666,285.5,197.69,4270.548,9.282657322,0.125295328,79.23454519,CM8.ssp3,2050s,ssp3,18006
